Sample	fIa	fIb	fIc	fIIa	fIIa'	fIIb	fIIb'	fIIc	fIIc'	fIIIa	fIIIa'	fIIIb	fIIIb'	fIIIc	fIIIc'
Naafs_2017_peats 459 009I NA	0.490476397	0.021702156	0.007936416	0.405492199	0	0.009156782	0	0.004049172	0	0.061186878	0	0	0	0	0
Naafs_2017_peats 232 Pau de Fruta PF 0-2	0.807363872	0.040611091	0.01051708	0.120730245	0	0.006618853	0	0.000613906	0	0.013544954	0	0	0	0	0
Wang_2020_116	0.199249087	0.091853527	0.017543348	0.203092145	0.217867665	0.064576739	0.05631035	0.009106539	0.002694465	0.0645489	0.064241563	0.002364746	0.005008852	0.000732317	0.000809756
Weber_2018_188	0.160325012	0.155047213	0.027052641	0.134219434	0.14966251	0.098545758	0.111039701	0.006591899	0.009880631	0.060014592	0.067140927	0.004295783	0.013353827	0.000661593	0.00216848
Guo_2020 S10.1	0.247524752	0.079207921	0.02970297	0.336633663	0.108910891	0.059405941	0.01980198	0	0	0.089108911	0.02970297	0	0	0	0
Naafs_2017_Soils_China-49	0.204066934	0.31210237	0.056898663	0.056898663	0.104434254	0.026108564	0.159652366	0.004033323	0.009423091	0.024007875	0.029889804	0.012484095	0	0	0
IMS6	0.107892108	0.00999001	0.002997003	0.462537463	0.068931069	0.007992008	0.022977023	0.000999001	0.000999001	0.011988012	0.292707293	0.002997003	0.005994006	0.000999001	0
Zang_2018 TLF-15	0.107843137	0.058823529	0.009803922	0.039215686	0.401960784	0.019607843	0.147058824	0	0.009803922	0.019607843	0.166666667	0	0.019607843	0	0
Naafs_2017_Soils_Canada-17	0.13878413	0.090322824	0.009522552	0.12690451	0.213078896	0.092019913	0.107482275	0.003582742	0.004714135	0.064112234	0.135389953	0.014085835	0	0	0
Kirkels_2019 TU8-O	0.920792079	0.01980198	0.00990099	0.03960396	0.00990099	0	0	0	0	0	0	0	0	0	0
Naafs_2017_peats 170 Bomfield Swamp 89-90	0.751706905	0.045493728	0.014007392	0.160213406	0	0.012744489	0	0.003502913	0	0.012331167	0	0	0	0	0
Dearing Crampton-Flood 2020 China-20	0.89	0.02	0.01	0.07	0.01	0	0	0	0	0	0	0	0	0	0
Naafs_2017_peats 84 Butterburn Flow 2	0.565010649	0.012614132	0.015068093	0.342766778	0	0.009333786	0	0.006322183	0	0.04888438	0	0	0	0	0
GRU6d	0.858226148	0.014895487	0.00267782	0.062578317	0.050142381	0.001061713	0.002710315	0	0	0.004058638	0.00364918	0	0	0	0
Wang_2020_19	0.676982548	0.105825423	0.025899399	0.108850364	0.046356352	0.009198498	0.010990892	0.000944028	0.000425906	0.007837534	0.006139104	0.000138241	0.00041171	0	0
GRU58c	0.918286288	0.004568343	0	0.046503211	0.02460155	0	0	0	0	0.006040609	0	0	0	0	0
Kirkels_2019 TP4-O	0.787878788	0.080808081	0.01010101	0.04040404	0.070707071	0	0.01010101	0	0	0	0	0	0	0	0
Wang_2019 26	0.781563126	0.008016032	0.00501002	0.159318637	0.031062124	0.001002004	0.001002004	0.001002004	0	0.012024048	0	0	0	0	0
Naafs_2017_Soils_China-MG2960	0.24111944	0.066585285	0.038034322	0.23103076	0.145276985	0.057505473	0.032535991	0.015940114	0.002436416	0.095842455	0.061540945	0.006658528	0.000822227	0.002335529	0.002335529
Wang_2019 20	0.645645646	0.08008008	0.019019019	0.15015015	0.06006006	0.015015015	0.007007007	0.004004004	0	0.014014014	0.005005005	0	0	0	0
Wang_2020_105	0.429426849	0.00684305	0.001171798	0.446050373	0.019391403	0.005197056	0.000162877	0.001820847	0	0.086384489	0.003551257	0	0	0	0
GRU27e	0.945856054	0.014990282	0.003209513	0.022592496	0.009803503	0	0	0	0	0.002324155	0.001223997	0	0	0	0
Naafs_2017_Soils_USA-R-5	0.161824968	0.038498682	0.015790985	0.04136977	0.292328974	0.047372954	0.045806906	0.002714483	0.007021116	0.067470571	0.266228173	0.013572417	0	0	0
Chen_2021 TW-21	0.185681196	0.018256131	0.004980774	0.16049101	0.280813225	0.018364681	0.023350029	0.002192486	0.010772621	0.150495463	0.140296843	0.001940779	0.002364763	0	0
GRU15 0-5	0.958388096	0.001535766	0	0	0.024150791	0.015925348	0	0	0	0	0	0	0	0	0
Naafs_2017_peats 375 Radisson NA	0.507759226	0.013318999	0.00507724	0.361040089	0	0.005785907	0	0.005052756	0	0.101965783	0	0	0	0	0
Naafs_2017_peats 189 Sebangau/Saganbau 20-30cm	0.936841612	0.022485077	0.031539639	0.009133672	0	0	0	0	0	0	0	0	0	0	0
Guo_2020 S1.1	0.264705882	0.098039216	0.039215686	0.245098039	0.12745098	0.058823529	0.049019608	0.009803922	0	0.058823529	0.039215686	0	0.009803922	0	0
Ding_2018 5 core	0.274709476	0.043448744	0.013018649	0.428377461	0.079429735	0.031548261	0.009464478	0.001677249	0	0.106465397	0.009704085	0.001477577	0.000678887	0	0
Ding_2018 2 core	0.442387992	0.016815258	0.005981266	0.389233721	0.069856675	0.006884099	0	0.00304706	0	0.060489787	0.005304142	0	0	0	0
GRU27b	0.950407586	0.007348406	0	0.025037712	0.014066356	0	0	0	0	0.00247531	0.000664629	0	0	0	0
Kusch_2019_permafrost KUU-R	0.177640847	0.006015401	0.000394342	0.346737084	0.087296102	0.005214301	0.003422186	0.000891227	0.000112018	0.311720276	0.059477894	0.000468782	0.000556614	3.45E-05	1.84E-05
Guo_2020 S13.5	0.363636364	0.04040404	0.02020202	0.363636364	0.090909091	0.02020202	0.01010101	0	0	0.060606061	0.03030303	0	0	0	0
Kirkels_2019 TC-O	0.52	0.02	0.02	0.34	0.04	0.01	0	0	0	0.05	0	0	0	0	0
Naafs_2017_Soils_Canada-14	0.570774869	0.021033661	0.024774058	0.357037897	0	0.00483337	0	0.004420469	0	0.016054561	0.001071114	0	0	0	0
GRU20a	0.901550786	0.005698281	0.001800856	0.055124515	0.02310318	0	0	0	0	0.009548341	0.003174042	0	0	0	0
De_Jonge_2021 Craibstone pH plot 7.5	0.3458	0.069	0.0168	0.2042	0.1251	0.0388	0.0597	0.0046	0.0025	0.0536	0.0673	0.002	0.0085	0.0005	0.0016
Chen_2021 TE1-10	0.094542218	0.021249746	0	0.099060324	0.327940149	0.018269599	0.072768551	0	0	0.116428555	0.236079501	0	0.013661356	0	0
"Naafs_2017_peats 8 Fransne 2008&2010, French Jura 12-17 cm"	0.597682486	0.014289408	0.003571722	0.333419645	0	0.004783938	0	0.002657831	0	0.043294515	0	0.000130823	0.000169633	0	0
